benchmark,result,holes,solve,check
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00250_008324__16384042.smt_in/mirabelle/mirabelle.log,unsat,,279,19
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00121_003728__14274916.smt_in/mirabelle/mirabelle.log,unsat,,126,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00255_008521__16459460.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00163_004973__14962264.smt_in/mirabelle/mirabelle.log,unsat,,891,29
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00279_009964__17104592.smt_in/mirabelle/mirabelle.log,unsat,,123,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00152_004540__14695074.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00158_004781__14862654.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00369_013448__18855254.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00305_010960__17581452.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00459_016679__20457326.smt_in/mirabelle/mirabelle.log,unsat,,135,6
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00216_007025__15785788.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00059_001761__13323254.smt_in/mirabelle/mirabelle.log,unsat,,161,35
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00318_011308__17677118.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00178_005514__15142790.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00229_007592__15972826.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00293_010402__17294942.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00069_001945__13409108.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00329_011878__17986122.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00427_015264__19749532.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00407_014528__19269112.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00285_010127__17192506.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00258_008666__16614562.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00137_004075__14356640.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00504_018355__21519588.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00345_012468__18286492.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00207_006766__15644708.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00100_002834__13907044.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00244_008172__16277338.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00450_016199__20166752.smt_in/mirabelle/mirabelle.log,unsat,,170,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00365_013276__18730172.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00182_005774__15241668.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00233_007794__16127688.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00437_015696__19936134.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00085_002307__13626102.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00198_006290__15430776.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00414_014890__19486176.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00269_009335__16920556.smt_in/mirabelle/mirabelle.log,unsat,,131,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00481_017516__20979940.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00494_018143__21360996.smt_in/mirabelle/mirabelle.log,unsat,,163,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00508_018488__21638698.smt_in/mirabelle/mirabelle.log,unsat,,177,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00261_008805__16713974.smt_in/mirabelle/mirabelle.log,unsat,,162,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00142_004246__14447170.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00490_017943__21215198.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00054_001455__13147704.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00077_002114__13515582.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00325_011673__17874720.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00341_012295__18189222.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00275_009622__17016224.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00466_017011__20577550.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00411_014750__19358210.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00107_003010__13993138.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00041_001129__12958436.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00476_017353__20888814.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00155_004660__14779390.smt_in/mirabelle/mirabelle.log,unsat,,130,7
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00203_006534__15516950.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00057_001653__13224090.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00362_013133__18584536.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00348_012653__18384600.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00174_005307__15051714.smt_in/mirabelle/mirabelle.log,unsat,,96,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00331_012043__18084708.smt_in/mirabelle/mirabelle.log,unsat,,101,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00024_000676__12750496.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00322_011477__17771314.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00392_014085__19162214.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00446_015993__20069672.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00112_003255__14097138.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00298_010609__17394120.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00302_010784__17487754.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00265_009089__16820728.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00378_013666__18962726.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00431_015441__19839846.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00147_004437__14587784.smt_in/mirabelle/mirabelle.log,unsat,,1299,18
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00514_018762__21777566.smt_in/mirabelle/mirabelle.log,unsat,,173,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00454_016377__20307220.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00033_000869__12855752.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00418_015059__19636738.smt_in/mirabelle/mirabelle.log,unsat,,222,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00352_012899__18488930.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0001_Number_Partition/prob_00118_003544__14191232.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00034_000821__22046982.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00047_001168__22189598.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00052_001339__22264838.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00026_000642__21913604.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00042_000982__22125624.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Card_Number_Partitions/0002_Card_Number_Partitions/prob_00056_001557__22334188.smt_in/mirabelle/mirabelle.log,unsat,,209,11
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00166_004789__5983274.smt_in/mirabelle/mirabelle.log,unsat,,95,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00194_005814__6153412.smt_in/mirabelle/mirabelle.log,unsat,,143,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00113_003060__5541728.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00127_003436__5636232.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00215_006650__6235276.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00139_003865__5728756.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00230_007233__6331818.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00099_002601__5442682.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00160_004510__5893580.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00089_002341__5333318.smt_in/mirabelle/mirabelle.log,unsat,,237,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00244_007786__6427106.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00249_008017__6515238.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00177_005242__6069218.smt_in/mirabelle/mirabelle.log,unsat,,134,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00257_008212__6594896.smt_in/mirabelle/mirabelle.log,unsat,,136,51
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0000_CauchySchwarz/prob_00155_004297__5814774.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00289_009084__9097284.smt_in/mirabelle/mirabelle.log,unsat,,203,0
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00601_019375__12649110.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00461_014723__10667098.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00398_012611__10150650.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00681_022168__13353368.smt_in/mirabelle/mirabelle.log,unsat,,196,32
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Cauchy/0001_CauchysMeanTheorem/prob_00117_004049__7148268.smt_in/mirabelle/mirabelle.log,unsat,,129,3
